conversation_id,customer_tweet_id,customer_message,company_tweet_id,company_response,timestamp,brand
274236,274233,"@115850 how can i purchase Redmi 4A(16 GB) from your website. Every time i add it to my cart , it shows me some error message",274234,"@181523 , I;m sorry about that, the mobile is available on flash sale here: https://t.co/ZeayWDSikY 1/2 ^MJ",2017-10-06T05:38:27Z,AmazonHelp
274236,274233,"@115850 how can i purchase Redmi 4A(16 GB) from your website. Every time i add it to my cart , it shows me some error message",274232,@181523 could you help us with the error you are getting when placing the order? 2/2 ^MJ,2017-10-06T05:38:57Z,AmazonHelp
274236,274235,@AmazonHelp So just to clarify is Redmi 4A available only through flash sales??,274236,"@181523 The mobile is available on flash sale only, refer to the link here: https://t.co/SvNSskxScC for more information. ^MJ",2017-10-06T09:55:31Z,AmazonHelp
274264,274265,"@115850 Being a Prime member my guaranteed one day delivery was not performed. it was ""Guaranteed""! I pay for the services and time.",274264,@181528 I'm sorry for the trouble. Please reach out to us at: https://t.co/vlvfJr4nN9 we'll check it for you. ^AU,2017-10-06T05:32:53Z,AmazonHelp
274271,274268,"Really, @115821? When I ordered it on Thursday for overnight delivery on Friday, it does me zero fucking good if you deliver it on Monday!!",274266,"@181529 Hi, sorry to hear that, what delivery date was displayed during checkout? ^JJ",2017-10-06T05:31:41Z,AmazonHelp
274271,274267,@AmazonHelp Today (Friday).,274269,"@181529 sorry to hear that, were you given a reason for the delay? ^AS",2017-10-06T09:34:00Z,AmazonHelp
274271,274270,@AmazonHelp No. I’m not worrying about it at this point. I have a temporary replacement for the item in question that will have to work for now.,274271,"@181529 Ok, please keep us updated on your order ^AS",2017-10-06T10:54:09Z,AmazonHelp
274272,274273,I'm pretty sure @116316 just dropped my order. It's in this state since October 1st. https://t.co/5kjGiPHGmd,274272,@181530 Melde dich doch im Kundenservice. Hier der Link: https://t.co/5RHhEVutwe Grüße ^UK,2017-10-06T05:31:11Z,AmazonHelp
2742904,2742901,@AmazonHelp Hola amazon...... Me aparece un mensaje de que tengo la cuenta bloqueada pero no me llega ningún correo. Necesito ayuda https://t.co/oJzuyldLQ4,2742899,"@768306 ¡Hola! Por motivos de seguridad, te recomiendo eliminar el tuit, pues contiene información personal. Dime, ¿verificaste también en la carpeta de correo no deseado? ^CR",2017-11-20T18:56:29Z,AmazonHelp
2742904,2742900,"@AmazonHelp Recomendación aplicada.... Ya revise y me llego justo después de pedir un producto... Lo que me preocupa es un pedido que hice antes un día antes pero esta pendiente de que ustedes tengan disponible el producto, hay como un área o teléfono en caso de que tarde mucho?",2742902,"@768306 Hola, en ese caso te recomendamos contactar con nuestro Servicio al Cliente por medio del siguiente enlace para poder verificar las alternativas disponibles: https://t.co/pdOTW0vx2X ^JD",2017-11-21T04:07:55Z,AmazonHelp
2742904,2742903,@AmazonHelp Excelente.... Gracias,2742904,"@768306 Con gusto, estamos para ayudarte ^AR",2017-11-21T04:13:28Z,AmazonHelp
2742971,2742970,"@AmazonHelp Hi Amazon, I sent in a package 3 weeks ago but there is no tracking information to be found! Can you help? Thanks!",2742968,"@768318 Oh no! To clarify, did you use the return label generated from our Online Returns Center, was this a shipment refused on delivery, or did you pay for your own return label out-of-pocket? Let us know! We'd love to help! ^KN",2017-11-20T18:43:39Z,AmazonHelp
2742971,2742969,"@AmazonHelp I used the return label generated from the return center, and dropped it off with USPS. Then, when I went to track my shipment online, I saw that it wasn't in transit. It said I generated a label on October 31st, but nothing after that!",2742971,"@768318 Thanks for the details, Katie! In this case, I would contact our live support here: https://t.co/233GuUIPkP with the return tracking details so that we can help review the best options together. ^TM",2017-11-20T19:00:37Z,AmazonHelp
2742977,2742978,Mir is grad echt verdammt übel... Vor 3 Tagen ein 12er Pack bei @116316 bestellt. Heute erste Tüte aufgerissen und mir fast dieses Gammelzeug in den Mund gesteckt. @34436 wtf? https://t.co/qhYCw3DoLQ,2742977,"@486255 Prüfe am besten noch andere der Tüten, ob diese in Ordnung sind. Zur Reklamation der Bestellung kannst du dich gerne an unseren Kundenservice wenden: https://t.co/zaP5U8s49q Gruß ^MH",2017-11-20T18:42:00Z,AmazonHelp
2742981,2742982,@AmazonHelp I'M SO DONE WITH AMAZON. cancelling my prime when I get home.,2742979,"@416806 I'm sorry to hear we've disappointed you, Carol-Anne! We're here to help if we can! Will you tell us more about what's happening? Please don't include any personal or account specific details for security reasons. ^CS",2017-11-20T18:41:40Z,AmazonHelp
2742984,2742985,"Euuuh, @120533 qui te prélève 49€ pour t'inscrire à leur offre PREMIUM sans confirmation, c'est normal ?",2742984,"@768320 Bonsoir, la souscription à l'abonnement Prime se fait directement depuis votre espace client. Vous pouvez aussi l'annuler directement depuis ce dernier. Plus d'informations via https://t.co/b35Z1xCrAj ^KD",2017-11-20T18:41:36Z,AmazonHelp
2744148,2744149,"As a regular @115830 customer, I am appalled! They reordered the game on Saturday, telling me it would arrive today. It didn't. It turns out they LOST the parcel.. AGAIN! That's TWICE that my son's preordered fan edition of #pokemonultrasun has been LOST! He is devastated! https://t.co/RP5fTS3GJM",2744148,"@768579 I am truly sorry about your son's game, Charlie! Please, let us contact the courier along with you and see what options we have: https://t.co/JzP7hlA23B ^JZ",2017-11-20T19:23:26Z,AmazonHelp
2744186,2744185,@AmazonHelp dear team below i mentioned my order could u please sent me till 23-11-2017. its request to amazon team(india) thanks. https://t.co/iWT9Ye81ly,2744184,"@768585 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. 2/2 ^MK",2017-11-20T19:09:31Z,AmazonHelp
2744186,2744185,@AmazonHelp dear team below i mentioned my order could u please sent me till 23-11-2017. its request to amazon team(india) thanks. https://t.co/iWT9Ye81ly,2744186,"@768585 Delivery estimates are based on availability of the stock and other factors like destination pin-code, fulfillment centre from where the item is being dispatched etc. Request you to please wait till the estimated delivery date. 1/2 ^MK",2017-11-20T19:09:31Z,AmazonHelp
2744209,2744210,@115830 my book didn’t arrive today 😞 Paid ‘one day delivery’ on Friday. Advice please? Thanks.,2744208,"@340699 I'm sorry to hear you haven't received your book! What was the expected delivery date from your order confirmation? Also, what is the current tracking status showing here: https://t.co/ijxJ9jCwr9? ^JS",2017-11-20T19:04:09Z,AmazonHelp
2744212,2733950,"Arrived Friday from @115830 seller ""printing pleasure"" rusty clearly used and poorly glued... (Bottom cartridge is the one I removed from my printer) absolutely disgusted by lack of quality or accurate advertising https://t.co/z9eke43fJ6",2733948,@766288 I'm sorry you received your order in this condition. Have you contacted the seller to facilitate a return? ^JF,2017-11-20T16:49:30Z,AmazonHelp
2744212,2733951,@115830 Just in case it wasn't clear it even claims to be new on the box!!!! #poorcustomerservice #notwhatiordered https://t.co/nBl7beT7uv,2744211,@766288 My apologies for the condition of the item. Have you contacted the seller of the item (Printing Pleasure) to see what options they could provide? Use the following reference to establish contact if you have not already done so: https://t.co/iKWZfXuYW7 ^CH,2017-11-20T19:03:29Z,AmazonHelp
274461,274462,@AmazonHelp @115850 My 3rd order UNDELIVERED. No visit nor call from AmazonAgent. But email says returned to fullfillment centre.,274461,@181570 Our apologies for the miss. Kindly contact us here https://t.co/00q4Sqj9zL and we will have this checked. ^RD,2017-10-06T05:46:24Z,AmazonHelp
2745902,2745905,I am so TIRED of Amazon telling me my order is coming home today when it really isn't. Playing with my emotions and stuff.,2745904,@768987 I'm so sorry for the frustration! Have we missed the estimated delivery date for your order? What's the current status shown here: https://t.co/Y5jpI9gRhE? ^TN,2017-11-20T22:07:59Z,AmazonHelp
2745902,2745903,"@AmazonHelp Well, technically it's supposed to arrive between November 22 and December 5, but the delivery status has been saying ""Arriving today by 8pm"" for about three days.",2745902,"@768987 I completely understand your concern, Naomi! We'd like to help! Could you let us know the carrier of the package? ^HM",2017-11-20T22:26:35Z,AmazonHelp
2745969,2745971,"Amazon delivery man phoned me earlier insisting I MUST be at home because the lights are on. There’s irony for you, Alanis...",2745970,@768996 This is definitely not the level of service we aim for. We'd love to escalate carrier feedback by phone here: https://t.co/JzP7hlA23B ^JM,2017-11-20T21:19:52Z,AmazonHelp
2745969,2745968,@AmazonHelp OK @AmazonHelp I just found out why the parcel wouldn’t go through the door. In what way is this packaging OK? https://t.co/Hhjd3huQnR,2745967,@768996 I'm sorry for the difficulties. Please help us get better by providing packaging feedback here: https://t.co/lf3VMNrTYw ^SG,2017-11-20T22:16:00Z,AmazonHelp
2745972,2745973,URGH @115821 get your ish together.. how does a supervisor screw up so bad?????,2745972,"@768997 I'm sorry to hear about this experience. Without providing account details, can you give us more information on the issue? ^JS",2017-11-20T22:16:00Z,AmazonHelp
2745981,2745976,@116439 I was able use the @88333 app on the fire stick and now I can’t; what gives?,2745974,@768998 I'm sorry for the trouble with the app. Please try these troubleshooting steps and let us know if the issue continues: https://t.co/JBPwuXCf4S ^CL,2017-11-20T22:14:31Z,AmazonHelp
2745981,2745975,@AmazonHelp Not working- keep gettin the message “content not supported”,2745977,@768998 That's strange! We'd like to look into this with you in real time. Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B ^AJ,2017-11-21T01:23:26Z,AmazonHelp
2745981,2745978,@AmazonHelp can you send me a link to the US Amazon?,2745979,"@768998 Josh, the US customer service link is: https://t.co/hApLpMlfHN ^SE",2017-11-21T02:24:27Z,AmazonHelp
2745981,2745980,@AmazonHelp thanks,2745981,@768998 You're very welcome! ^CH,2017-11-21T02:33:01Z,AmazonHelp
274634,274635,Amazonから届いたCDのケースがひび割れてる… 返品もめんどいけど大事なCDだしな… どーしよ…,274634,@181614 数あるショップからAmazonをお選びいただきましたのに、ケースが割れていたとのことでご迷惑をおかけしております。大変お手数ですが注文履歴より返品（交換可能な商品の場合は交換）のお手続きをお願いいたします。SK,2017-10-06T06:03:00Z,AmazonHelp
274641,274639,Got a message saying I’ve received and signed for my delivery even though I haven’t @115850?,274637,"@181616 That's strange, Lord. Have you escalated this to out support team here: https://t.co/vlvfJr4nN9. We will look into it. ^SB",2017-10-06T05:58:54Z,AmazonHelp
274641,274638,@AmazonHelp There’s no option to do so through your app. Have reported now through the link.,274640,@181616 That's strange. Please click on the link mentioned previously by my colleague 'SB' to reach us (1/2)^AU,2017-10-06T07:14:53Z,AmazonHelp
274641,274638,@AmazonHelp There’s no option to do so through your app. Have reported now through the link.,274641,@181616 so that we can resolve your concern. (2/2)^AU,2017-10-06T07:14:53Z,AmazonHelp
274686,274684,@115850 ORDER # 407-2070792-5879531 fraud wt customer by giving different product #fraudAmazon Wn asking for return or refund- Giving resolution as this product comes under non returnable dat means dey r free 2 gv wrong product. PFA of gym bag recieved wch is dfrnt on website😡 https://t.co/oDnKyFhqjf,274686,@181628 I'm sorry to hear about the incorrect product delivered to you. Let us take a closer look at this. Please provide your details here: https://t.co/beaaDm0muc &amp; we'll assist you. (1/2)^SF,2017-11-25T03:25:32Z,AmazonHelp
274686,274684,@115850 ORDER # 407-2070792-5879531 fraud wt customer by giving different product #fraudAmazon Wn asking for return or refund- Giving resolution as this product comes under non returnable dat means dey r free 2 gv wrong product. PFA of gym bag recieved wch is dfrnt on website😡 https://t.co/oDnKyFhqjf,274685,"@181628 Also, please don't provide your order details, we consider it to be personal info. Our page is visible to the public. (2/2)^SF",2017-11-25T03:26:00Z,AmazonHelp
274686,274682,@115850 i ordered dis product specially bcz of size of gym bag which hs side pocket on images of product description(which is cylindrical in shape) bt i received small gym bag and different design. so by your logic for all non returnable you can send different product.😡 I want my refund https://t.co/pa7iGznAHp,274681,@181628 We understand the product you received is not up to your satisfaction. I'm sorry for the experience you've had. Let us help you here. Kindly reach us via https://t.co/CNHA4voaWH and we'll get in touch with you soon. ^VM,2017-11-25T03:28:00Z,AmazonHelp
2747139,2747138,Part of my order @117093 didn’t turn up. How do i get a refund?,2747139,@769249 Oh no! I'm sorry you didn't receive your full order. We'd love you help. Please contact us here: https://t.co/JzP7hlA23B via phone or chat ^AY,2017-11-20T22:47:30Z,AmazonHelp
2747139,2747137,@117093 No obvious way on your app. Back to @136881 until moves beyond beta,2747136,"@769249 I'm sorry you didn't receive your full order, Gavin. Please contact us via phone or chat here: https://t.co/JzP7hlA23B so we may look into this with you as we don't have access to account information via Twitter. ^KL",2017-11-20T22:51:54Z,AmazonHelp
2747158,2747157,Epic fail today Amazon @AmazonHelp . Daughter turned 12 today and did her present make it? Well of course not. Sad daughter = really mad Dad #BeyondAngry #EpicFail,2747155,"@769252 Oh no! I'm so sorry her package hasn't arrived yet. What is the status of the package, and who is the carrier? If you're unsure, you can check here: https://t.co/Y5jpI9gRhE ^AY",2017-11-20T22:51:00Z,AmazonHelp
2747158,2747156,@AmazonHelp USPS,2747158,"@769252 Thank you for the carrier information, what is the current status of the shipment as displayed under order details found here: https://t.co/Y5jpI9gRhE ^CH",2017-11-20T23:06:39Z,AmazonHelp
274729,274730,@116875 llega el correo 8:34 me comunico a su línea de ayuda para que no se vaya el repartidor que le digan que aquí estoy. 35 min https://t.co/GjnPEiPIkP,274729,"@181634 Selene, sin compartir información personal o de tu cuenta ¿Podrías indicarnos que te informaron en Servicio al Cliente? ^PC",2017-11-25T03:25:00Z,AmazonHelp
274736,274737,@AmazonHelp still no refund after 4 and a half days after being delivered back to amazon whats taking so long... my other return after 2 days they completed the refund..,274735,@140832 Hello! Returns can take up to two weeks to be processed and refunded after the carrier has picked up the returning package. Your bank may require additional processing time once we issue the refund. You can find out what to expect here: https://t.co/NVDq5I25Mh ^RM,2017-11-25T03:11:34Z,AmazonHelp
274736,274734,@AmazonHelp and its been delivered.. i have been having terrible experience with amazon lately i have been a customer since 2013 and i have had to wait 34 days with still no working item i have had to do 2 return in a row and im so tired of talking to customer support its not even funny,274731,@140832 I'm sorry for the recent issues. That's not the type of service that we aim to provide. Please let us know if you don't receive your refund within the two week time frame previously mentioned. ^FJ,2017-11-25T03:25:00Z,AmazonHelp
274741,274744,@AmazonHelp order#113-4367791-7462639 was supposed to be delivered 11/24 after tracking the order I see USPS will be delivering it and now I cannot see when it will arrive. If I am paying for prime I expect the 2 day service!,274743,"@181636 I'm sorry you haven't received your order! We don't have access to accounts via Social Media, but would like to help where possible. Does the tracking information on the USPS website give any further insight or indicate a new delivery date? ^MV",2017-11-25T03:07:00Z,AmazonHelp
274741,274742,"@AmazonHelp Delayed status. Bigger item so I understand why USPS is being used to deliver, I prefer UPS it would be successful. Instead now I wait #TheUnknown",274741,"@181636 I completely understand. We'd like to look into this further with you. When you have the chance, please reach out to us here: https://t.co/hApLpMlfHN so we can investigate! ^VB",2017-11-25T03:23:28Z,AmazonHelp
274756,108142,@117804 Ahhhhh tava esperandooooo! Já comprei! 😎,108247,"@140026 Olá! Conte para nós, você já sabe qual conteúdo vai ler primeiro no seu Kindle?. Ficamos curiosos. ❤️🤔 ^NB",2017-11-23T19:27:57Z,AmazonHelp
274756,108140,@117804 Vai ter promoção de capa para o Kindle paperwhite?,108138,"@140007 Olá, Aline! Assim que tivermos mais informações saiba que serão anunciadas no nosso site e redes sociais. Fique de olho. 👀😉 ^NB",2017-11-23T19:38:46Z,AmazonHelp
274756,108143,@117804 Comprei ;),109990,"@140415 Nay, ótimo! você vai ficar namorada do Kindle! 😍 ^AG",2017-11-23T19:52:07Z,AmazonHelp
274756,108144,@117804 comprei!! 💌,118836,@142343 Sua felicidade vai aumentar com o tempo! O Kindle é uma maravilha 白 ❀! Eu adoro. ❤️ ^JJ,2017-11-23T22:18:27Z,AmazonHelp
274756,108248,@AmazonHelp Ainda indecisaaaa! Tantas opções! ♡,108249,@140026 Você tem autores favoritos?. ❤️😃 ^NB,2017-11-23T22:42:00Z,AmazonHelp
274756,108250,"@AmazonHelp Livros de História (são os que mais leio e mais preciso): Mary del Priore, Norberto Bobbio, Hannah Arendt, Eric Hobbsbawm...",108251,"@140026 Nossa, são muitos autores. Você tem livros favoritos?. 📚💙 ^NB",2017-11-23T23:02:25Z,AmazonHelp
274756,108145,@117804 Vai ter do Voyage também??,121086,"@142951 Olá, Tresinari. No momento não temos essas informações, mas saiba que as nossas promoções serão anunciadas diretamente no site oficial e redes sociais. Fique de olho! 👀 ^CR",2017-11-23T23:34:00Z,AmazonHelp
274756,108146,@117804 A espera valeu a pena. Super desconto. 😍,136951,@146889 Que bom que gostou Fernando! Ficamos super felizes! espero aproveite! 😃 ^NP,2017-11-24T10:04:24Z,AmazonHelp
274756,136952,@AmazonHelp Quando chegar come to minha experiência!,136953,@146889 No momento que o Kindle chegar manda uma foto bem linda para gente! ❤️ ^AZ,2017-11-24T10:17:08Z,AmazonHelp
274756,108147,@117804 COMPREI TAMBÉM!!! Quero que chegua logo 🙂💜,138254,@147140 Que emoção Alimen! 🤗 Já sabe qual vai ser o primeiro livro que vai ler no Kindle? ^AZ,2017-11-24T10:19:25Z,AmazonHelp
274756,138255,@AmazonHelp Qualquer um de ficção-científica 👾,138256,"@147140 Boa escolha Alimen, eu recomendo ler o livro ""Eu, robô"" para mim é um livro maravilhoso! ❤️ ^AZ",2017-11-24T11:20:00Z,AmazonHelp
274756,108148,@117804 Uhuuuu 🎉🎉 comprei! 😆,155212,@151597 Que felicidade Lu! Desejamos que desfrute muito do dispositivo. Grande abraço! ^AZ,2017-11-24T16:55:00Z,AmazonHelp
274756,108149,"@117804 Olá! Podem me chamar na dm, por favor?",166540,"@154682 Olá Giovana! Claro, como podemos lhe ajudar? Lembre não enviar informação pessoal ou da conta na sua mensagem. ^LG https://t.co/1XyLaGkcaN",2017-11-24T20:15:00Z,AmazonHelp
274756,108150,@117804 Acabei de comprar mas só estará em estoque a partir do dia 18/12 OMG previsto para chegar pra mim no natal... Já estou ansiosa.,169638,"@132998 Olá, Ianê! Que bom que você conseguiu aproveitar as promoções! Agora é só esperar mais um pouquinho! Nos envie uma foto assim você receber seu Kindle, para dividir a felicidade. :3 ^CR",2017-11-24T21:16:14Z,AmazonHelp
274756,108151,@117804 Eu quando o meu Kindle chegar. https://t.co/lA6LLOEPtz,274755,"@181637 Olá, Lins! Conte para nós, você sabe qual conteúdo vai ler no seu dispositivo Kindle assim que receber ele?. 🤔💛💚 ^NB https://t.co/MgiJtL9XAG",2017-11-25T03:20:01Z,AmazonHelp
274772,274778,@181644 @AmazonHelp @AmazonHelp any update?,274777,@181643 We haven't received your details yet. Kindly request you to resubmit your details to the link provided earlier. We will assist you further. ^JS,2017-11-22T03:16:27Z,AmazonHelp
274772,274776,@AmazonHelp I have already filled the details on the link which was shared earlier.. what other details are you looking for?,274775,@181643 The details might not have gotten through. Kindly refill your details through the link provided earlier and we'll look into it. ^PB,2017-11-22T08:27:56Z,AmazonHelp
274772,274774,@AmazonHelp Done again.... you shall get your system checked why the details did not got through the first time itself.,274773,@181643 We've received your details and our teams will reach out to you soon with an update. You could check for latest correspondence sent to your registered email address through this link here https://t.co/91cv9ssEQD. ^VM,2017-11-23T03:17:02Z,AmazonHelp
274772,274771,"@AmazonHelp I respond back on your response over email, however no emails further",274769,@181643 I checked and can confirm we haven't received your email. Kindly share your details again here: https://t.co/yBPkOL6ZoB and I'll get back to you. ^SH,2017-11-25T03:10:32Z,AmazonHelp
274772,274770,@AmazonHelp I had replied to your email... I can forward again,274772,@181643 We've emailed a correspondence to you. Kindly check it here: https://t.co/sC1mf2vwg9 and write back to us. ^SF,2017-11-25T09:10:26Z,AmazonHelp
274797,274798,@118919 i have not been getting any e-mail updates for each n every product since from last 3-4 months,274797,@181650 That's strange. Looks like the notification of emails have been set to off. Let us help you out here. Please reach us via https://t.co/CNHA4voaWH and we'll help you out. ^VM,2017-11-25T03:04:00Z,AmazonHelp
2748315,2748316,@AmazonHelp awesome of the delivery driver to leave my package by my front gate which is right in front of a busstop and not come knock on my front door. 👌🏼👌🏼👌🏼,2748315,@584469 I'm very sorry your order was delivered like this. Please reach out to us directly so we can leave carrier feedback on your behalf: https://t.co/Tfx3XNr0YY ^BA,2017-11-20T23:17:46Z,AmazonHelp
2748325,2748324,@AmazonHelp The tracking on my order says my package was delivered last week but I have not been able to find it and the office at my apartment says they don't have it either. How can I get the stuff I ordered?,2748322,@769537 Yikes! I'm sorry that happened. You can see what to do here: https://t.co/l2Dc3e91Bw. Hope this helps. ^LL,2017-11-20T23:11:00Z,AmazonHelp
2748325,2748323,@AmazonHelp I’ve already done all of that and it’s been well over 36 hours. What a should I do now?,2748325,@769537 We'd like to take a closer look at this with you via phone or chat. Please reach out to us here: https://t.co/hApLpMlfHN. ^DG,2017-11-21T00:11:30Z,AmazonHelp
2748343,2748344,"@117086 pessoal, comprei um ebook na promo dos livros em inglês e recebi R$5 para usar em outra compra, mas quando entro na lista de livros habilitados para a promoção e tento comprar, aparece a mensagem: Desculpe Não encontramos mais informações sobre essa promoção.",2748343,"@333168 Olá Patrícia. Neste caso recomendamos entrar em contato com o nosso SAC, por favor, acesse o seguinte link: https://t.co/qGpkDwGRhX ^HC",2017-11-20T23:05:22Z,AmazonHelp
2748352,2748349,I used to love @115821. Now they leave stuff at my apt door after repeated requests to leave at office. Now I’m getting stuff I didn’t order. #Amazon sucks,2748347,"@713068 I'm sorry for the frustration! This is definitely not the experience we want for our customers! Do you notice a trend with a specific carrier? For more info on how to return items you did not buy, click here: https://t.co/6az4LbBs35 ^NN",2017-11-20T23:02:00Z,AmazonHelp
2748352,2748348,@AmazonHelp It’s always AMZL despite repeated requests and a phone call. Now I have a pair of shoes I didn’t order and don’t have my grandson’s bday present. Plus I can’t drive now and I must pay to go drop off your return. At least reship my order.,2748350,@713068 You can check out our return and replacement options for the incorrect item here: https://t.co/FRsodhtXKJ. ^FJ,2017-11-21T02:52:32Z,AmazonHelp
2748352,2748351,@AmazonHelp I want you to send me a replacement for my grandson’s bday NOW. It will cost me more than I paid for the item to return the stupid shoes you sent me. I will pay for the new bear.,2748352,"@713068 We don't have access to your Amazon account through Twitter. But if you could reach out to us using the link provided here, we'll be glad to investigate this further: https://t.co/hApLpMlfHN ^FJ",2017-11-21T03:06:00Z,AmazonHelp
274858,274862,Amazonさんまだっすか…,274861,@181664 失礼いたします、Amazonです。 お届け予定日は経過しておりましたでしょうか。 もし、まだお届け予定日内の場合は、心待ちにされておりますところ恐れ入りますが、今しばらくお待ちいただけますようお願いいたします🙇 SM,2017-10-06T06:16:23Z,AmazonHelp
274858,274860,@AmazonHelp 楽しみ過ぎて待てないです,274859,@181664 そこをなんとか(;´･ω･) どうぞよろしくお願いいたします！ SM,2017-10-06T06:22:50Z,AmazonHelp
274858,274857,@AmazonHelp 嘘です笑 待ってます🙂,274855,@181664 良かったです！お待ちいただけるとのことで安心しました( *´艸｀) 突然驚かせてしまって、申し訳ございませんでした。 もう少しお待ちくださいませ～(((((((((((っ･ω･)っTY,2017-10-06T06:27:29Z,AmazonHelp
274858,274856,@AmazonHelp 待ってまーす🙆,274858,@181664 ありがとうございますっΣd(*`･∀･´*) SM,2017-10-06T06:32:00Z,AmazonHelp
274886,274889,は？アマゾンはそんなこと言わない。 https://t.co/LG2pkih4aZ,274888,@181672 失礼いたします、Amazon公式です。ご認識のとおり、当サイトからそのようなメールをお送りすることはございません。当サイトをかたるフィッシング行為が増えているようです。どうぞお気を付けくださいませ。 https://t.co/k4jy2iTq1Y SM,2017-10-06T06:19:29Z,AmazonHelp
274886,274887,@AmazonHelp ありがとうございます。,274886,@181672 とんでもないことでございます。 なお、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY,2017-10-06T06:24:00Z,AmazonHelp
2750344,2750347,昨日の夜ペンタブをポチった気がするって思ってAmazon確認したらポチってたわw,2750346,@770012 |ω・).｡oO(無意識のご注文だったのかな。。。。。)TY,2017-11-21T00:05:32Z,AmazonHelp
2750344,2750345,@AmazonHelp 無意識ですかね？w届くの楽しみにしてます+(0ﾟ・ω・) +,2750344,@770012 ご注文ありがとうございます！ お届けまで、お楽しみになさってくださいませ─=≡Σ((( つ•̀ω•́)つ 今後ともどうぞご贔屓に。。。(‘v`◎)TY,2017-11-21T00:26:27Z,AmazonHelp
2750362,2750365,"@AmazonHelp I've now had two packages that were supposed to be delivered on Sunday marked as delivered and were never seen. I've been home, waiting for them both times and had them marked delivered while waiting only to never see the driver at all.",2750364,@770017 I'm sorry to hear about the delivery issues you've experienced! Can you let us know which carrier was supposed to deliver the orders? You can find this information here: https://t.co/q4LAMZ3tbE ^JS,2017-11-21T00:12:00Z,AmazonHelp
2750362,2750363,"@AmazonHelp The first was Lasership which was a Tuesday, not Sunday. But I was already refunded for that one. The second one I purchased with that refund credit and was the Sunday delivery through USPS.",2750362,"@770017 We'd like a chance to look into this with you, take carrier feedback on your behalf, and review our available options! Please reach out to us here: https://t.co/hApLpMlfHN ^WT",2017-11-21T00:21:35Z,AmazonHelp
2750403,2750406,Gracias @116875 por evitarme este Buen Fin las filas en tiendas y el lío de encontrar lugar en el estacionamiento. Te amo.,2750405,"@142683 Hola, Oscar. ¡El amor es mutuo! 🙈 Dime, ¿lograste aprovechar nuestras promociones? ^CR",2017-11-20T21:05:28Z,AmazonHelp
2750403,2750404,@AmazonHelp ¡Por supuesto! Eso me hizo amarlos aún más.,2750403,"@142683 Nos alegra mucho saberlo, Oscar. 😊 Esperamos que disfrutes mucho de tu pedido. 💞 ^JQ",2017-11-21T00:09:37Z,AmazonHelp
275131,272426,@115850 @122424 @1469 Any exchange offer for Lenovo K8 Note on ur Diwali sale? Pl give spl offer for my K8 Note.,272427,@181026 The exchange offer is available on this phone. Kindly enter your pincode on the product details 1/2 ^SH,2017-10-06T03:43:04Z,AmazonHelp
275131,272426,@115850 @122424 @1469 Any exchange offer for Lenovo K8 Note on ur Diwali sale? Pl give spl offer for my K8 Note.,272425,@181026 page to check if the option of exchange is available to your pincode. 2/2 ^SH,2017-10-06T03:43:29Z,AmazonHelp
275131,272428,@115850 @122424 @1469 K8 Note is not there in drop down list. Give a chance to reverse a wrong phone purchased. Worst ever from Lenovo.,274016,@181026 Sorry to know that the option isn't available. The availability of Exchange Offer for a product depends on several (1/3) ^KA,2017-10-06T05:27:56Z,AmazonHelp
275131,272428,@115850 @122424 @1469 K8 Note is not there in drop down list. Give a chance to reverse a wrong phone purchased. Worst ever from Lenovo.,274015,"@181026 factors such as your delivery location, availability of Buyback partners for that location. Please be assured that (2/3) ^KA",2017-10-06T05:28:26Z,AmazonHelp
275131,272428,@115850 @122424 @1469 K8 Note is not there in drop down list. Give a chance to reverse a wrong phone purchased. Worst ever from Lenovo.,274017,@181026 we are continuously working to expand our selection. (3/3) ^KA,2017-10-06T05:29:00Z,AmazonHelp
275131,274018,@115850 @122424 @1469 Buy back &amp; delivery option are correct. Only mobile model not showing on list. Pl add K8 Note on the list,275131,"@181026 If the model is listed under exchange offer, it would be displayed on the product details page. If it isn't, that 1/2 ^GK",2017-10-06T06:40:27Z,AmazonHelp
275131,274018,@115850 @122424 @1469 Buy back &amp; delivery option are correct. Only mobile model not showing on list. Pl add K8 Note on the list,275130,"@181026 particular model might not be eligible for exchange. Further, I'll pass along your feedback to our team internally. 2/2 ^GK",2017-10-06T06:41:26Z,AmazonHelp
275157,275156,Amazonから届け物的な https://t.co/nCskTiDeYy,275154,@181737 （´-`）.｡oO ( お届けもの的な事になった猫さまもビックリ顔ですね・・・！ )HM,2017-10-06T06:40:00Z,AmazonHelp
275157,275155,@AmazonHelp ほんとですね笑,275157,@181737 Σd(*´∀`*) SM,2017-10-06T09:01:06Z,AmazonHelp
275166,275165,"@115830 hey Amazon, getting more spam emails, but they're from an @115821.co.uk email. How is this??",275163,@181738 Are they advertisement emails? Or people pretending to be Amazon? ^AS,2017-10-06T06:35:01Z,AmazonHelp
275166,275164,"@AmazonHelp Pretending to be amazon. Sending me an invoice for my prime subscription (I don't have prime, have checked my account, definitely don't!)",275166,@181738 You can report the email here: https://t.co/NQJ8QwRBRY ^CD,2017-10-07T08:56:55Z,AmazonHelp
